Order ID,Order Date,Ship Mode,Segment,Region,Category,Sub-Category,Sales,Year,Month
CA-2017-110772,2017-11-20,Second Class,Home Office,East,Office Supplies,Fasteners,19.1,2017,11
CA-2017-110772,2017-11-20,Second Class,Home Office,East,Office Supplies,Labels,18.5,2017,11
CA-2017-110772,2017-11-20,Second Class,Home Office,East,Technology,Accessories,255.98,2017,11
CA-2017-110772,2017-11-20,Second Class,Home Office,East,Furniture,Bookcases,86.97,2017,11
CA-2015-111451,2015-12-26,First Class,Corporate,West,Furniture,Furnishings,300.42,2015,12
CA-2015-111451,2015-12-26,First Class,Corporate,West,Furniture,Chairs,230.35,2015,12
CA-2015-111451,2015-12-26,First Class,Corporate,West,Furniture,Furnishings,218.35,2015,12
CA-2015-111451,2015-12-26,First Class,Corporate,West,Office Supplies,Binders,78.6,2015,12
CA-2015-111451,2015-12-26,First Class,Corporate,West,Office Supplies,Fasteners,27.55,2015,12
CA-2017-142545,2017-10-28,Standard Class,Corporate,East,Office Supplies,Paper,32.4,2017,10
CA-2017-142545,2017-10-28,Standard Class,Corporate,East,Office Supplies,Storage,1082.48,2017,10
CA-2017-142545,2017-10-28,Standard Class,Corporate,East,Office Supplies,Paper,56.91,2017,10
CA-2017-142545,2017-10-28,Standard Class,Corporate,East,Furniture,Furnishings,77.6,2017,10
CA-2017-142545,2017-10-28,Standard Class,Corporate,East,Office Supplies,Binders,14.28,2017,10
US-2018-152380,2018-11-19,Standard Class,Consumer,Central,Furniture,Tables,219.08,2018,11
CA-2016-144253,2016-05-04,Second Class,Corporate,East,Furniture,Furnishings,26.8,2016,5
CA-2015-130960,2015-12-30,Standard Class,Corporate,Central,Office Supplies,Art,9.84,2015,12
CA-2015-111003,2015-06-01,Standard Class,Home Office,East,Office Supplies,Binders,45.48,2015,6
CA-2015-111003,2015-06-01,Standard Class,Home Office,East,Office Supplies,Art,289.2,2015,6
CA-2018-126774,2018-04-15,First Class,Consumer,South,Office Supplies,Art,4.89,2018,4
CA-2017-142902,2017-09-12,Second Class,Corporate,West,Furniture,Furnishings,15.14,2017,9
CA-2017-142902,2017-09-12,Second Class,Corporate,West,Furniture,Chairs,466.77,2017,9
CA-2017-142902,2017-09-12,Second Class,Corporate,West,Furniture,Furnishings,15.23,2017,9
CA-2017-142902,2017-09-12,Second Class,Corporate,West,Office Supplies,Labels,6.26,2017,9
CA-2015-120887,2015-09-27,Standard Class,Corporate,East,Furniture,Furnishings,87.54,2015,9
CA-2015-167850,2015-08-09,Standard Class,Corporate,South,Technology,Phones,178.38,2015,8
CA-2015-167850,2015-08-09,Standard Class,Corporate,South,Office Supplies,Paper,15.55,2015,8
CA-2015-164259,2015-12-28,First Class,Corporate,East,Office Supplies,Art,99.14,2015,12
CA-2015-164973,2015-11-04,Standard Class,Home Office,East,Furniture,Chairs,135.88,2015,11
CA-2015-164973,2015-11-04,Standard Class,Home Office,East,Technology,Machines,3991.98,2015,11
CA-2015-164973,2015-11-04,Standard Class,Home Office,East,Technology,Phones,275.94,2015,11
CA-2015-164973,2015-11-04,Standard Class,Home Office,East,Technology,Accessories,360.0,2015,11
CA-2015-164973,2015-11-04,Standard Class,Home Office,East,Office Supplies,Storage,43.57,2015,11
CA-2015-156601,2015-09-19,Standard Class,Corporate,West,Office Supplies,Fasteners,7.16,2015,9
CA-2017-162138,2017-04-23,Standard Class,Corporate,West,Office Supplies,Binders,251.52,2017,4
CA-2017-162138,2017-04-23,Standard Class,Corporate,West,Technology,Accessories,99.99,2017,4
CA-2018-153339,2018-11-03,Second Class,Corporate,South,Furniture,Furnishings,15.99,2018,11
US-2017-141544,2017-08-30,First Class,Consumer,East,Technology,Phones,290.9,2017,8
US-2017-141544,2017-08-30,First Class,Consumer,East,Office Supplies,Storage,54.22,2017,8
US-2017-141544,2017-08-30,First Class,Consumer,East,Furniture,Chairs,786.74,2017,8
US-2017-141544,2017-08-30,First Class,Consumer,East,Office Supplies,Labels,100.24,2017,8
US-2017-141544,2017-08-30,First Class,Consumer,East,Office Supplies,Binders,37.76,2017,8
US-2017-150147,2017-04-25,Second Class,Consumer,East,Technology,Phones,82.8,2017,4
US-2017-150147,2017-04-25,Second Class,Consumer,East,Office Supplies,Binders,20.72,2017,4
US-2017-150147,2017-04-25,Second Class,Consumer,East,Office Supplies,Binders,4.9,2017,4
CA-2016-137946,2016-09-01,Second Class,Consumer,West,Office Supplies,Binders,4.75,2016,9
CA-2016-137946,2016-09-01,Second Class,Consumer,West,Technology,Copiers,959.98,2016,9
CA-2016-137946,2016-09-01,Second Class,Consumer,West,Office Supplies,Binders,14.37,2016,9
CA-2015-129924,2015-07-12,Standard Class,Corporate,West,Office Supplies,Binders,7.71,2015,7
CA-2015-129924,2015-07-12,Standard Class,Corporate,West,Furniture,Tables,698.35,2015,7
CA-2016-128167,2016-06-22,Second Class,Consumer,West,Office Supplies,Fasteners,4.96,2016,6
CA-2015-122336,2015-04-13,Second Class,Corporate,East,Office Supplies,Art,17.86,2015,4
CA-2015-122336,2015-04-13,Second Class,Corporate,East,Office Supplies,Binders,509.97,2015,4
CA-2015-122336,2015-04-13,Second Class,Corporate,East,Office Supplies,Fasteners,30.99,2015,4
CA-2015-122336,2015-04-13,Second Class,Corporate,East,Technology,Phones,71.93,2015,4
US-2016-120712,2016-12-20,Standard Class,Consumer,Central,Office Supplies,Storage,88.8,2016,12
CA-2018-169901,2018-06-15,Standard Class,Consumer,West,Technology,Phones,47.98,2018,6
CA-2018-134306,2018-07-08,Standard Class,Consumer,East,Office Supplies,Art,7.56,2018,7
CA-2018-134306,2018-07-08,Standard Class,Consumer,East,Office Supplies,Paper,24.56,2018,7
CA-2018-134306,2018-07-08,Standard Class,Consumer,East,Office Supplies,Art,12.96,2018,7
CA-2017-129714,2017-09-01,First Class,Home Office,East,Technology,Accessories,6.79,2017,9
CA-2017-129714,2017-09-01,First Class,Home Office,East,Office Supplies,Paper,24.56,2017,9
CA-2017-129714,2017-09-01,First Class,Home Office,East,Office Supplies,Binders,3.05,2017,9
CA-2017-129714,2017-09-01,First Class,Home Office,East,Office Supplies,Paper,49.12,2017,9
CA-2017-129714,2017-09-01,First Class,Home Office,East,Office Supplies,Binders,4355.17,2017,9
CA-2017-138520,2017-04-08,Standard Class,Consumer,East,Furniture,Bookcases,388.7,2017,4
CA-2017-138520,2017-04-08,Standard Class,Consumer,East,Office Supplies,Envelopes,8.26,2017,4
CA-2017-138520,2017-04-08,Standard Class,Consumer,East,Office Supplies,Art,17.04,2017,4
CA-2017-138520,2017-04-08,Standard Class,Consumer,East,Office Supplies,Paper,34.4,2017,4
CA-2017-130001,2017-04-23,Standard Class,Corporate,South,Office Supplies,Paper,36.24,2017,4
CA-2018-155698,2018-03-08,First Class,Corporate,South,Office Supplies,Appliances,647.84,2018,3
CA-2018-155698,2018-03-08,First Class,Corporate,South,Office Supplies,Labels,20.7,2018,3
CA-2018-144904,2018-09-25,Standard Class,Consumer,East,Office Supplies,Labels,20.7,2018,9
CA-2018-144904,2018-09-25,Standard Class,Consumer,East,Furniture,Chairs,488.65,2018,9
CA-2018-144904,2018-09-25,Standard Class,Consumer,East,Office Supplies,Art,5.56,2018,9
CA-2018-144904,2018-09-25,Standard Class,Consumer,East,Furniture,Furnishings,47.12,2018,9
CA-2015-123344,2015-09-24,Standard Class,Consumer,West,Office Supplies,Storage,211.96,2015,9
CA-2017-155516,2017-10-21,Same Day,Corporate,East,Office Supplies,Binders,23.2,2017,10
CA-2017-155516,2017-10-21,Same Day,Corporate,East,Office Supplies,Supplies,7.36,2017,10
CA-2017-155516,2017-10-21,Same Day,Corporate,East,Office Supplies,Storage,104.79,2017,10
CA-2017-155516,2017-10-21,Same Day,Corporate,East,Furniture,Bookcases,1043.92,2017,10
CA-2018-104745,2018-05-29,Standard Class,Consumer,Central,Office Supplies,Paper,25.92,2018,5
CA-2018-104745,2018-05-29,Standard Class,Consumer,Central,Office Supplies,Storage,53.42,2018,5
US-2015-119137,2015-07-23,Standard Class,Consumer,West,Office Supplies,Binders,8.16,2015,7
US-2015-119137,2015-07-23,Standard Class,Consumer,West,Technology,Accessories,1023.94,2015,7
US-2015-119137,2015-07-23,Standard Class,Consumer,West,Office Supplies,Art,9.24,2015,7
US-2015-119137,2015-07-23,Standard Class,Consumer,West,Technology,Accessories,479.04,2015,7
US-2017-134656,2017-09-28,First Class,Corporate,Central,Office Supplies,Paper,99.14,2017,9
US-2018-134481,2018-08-27,Standard Class,Corporate,East,Furniture,Tables,1488.42,2018,8
CA-2016-130792,2016-04-28,Standard Class,Consumer,Central,Office Supplies,Appliances,8.65,2016,4
CA-2016-130792,2016-04-28,Standard Class,Consumer,Central,Office Supplies,Storage,23.83,2016,4
CA-2016-130792,2016-04-28,Standard Class,Consumer,Central,Office Supplies,Binders,12.18,2016,4
CA-2017-134775,2017-10-28,First Class,Corporate,West,Office Supplies,Paper,50.96,2017,10
CA-2017-134775,2017-10-28,First Class,Corporate,West,Office Supplies,Binders,49.54,2017,10
CA-2016-125395,2016-06-26,Second Class,Corporate,Central,Technology,Accessories,41.9,2016,6
US-2016-168935,2016-11-27,Standard Class,Consumer,South,Furniture,Tables,375.46,2016,11
US-2016-168935,2016-11-27,Standard Class,Consumer,South,Technology,Accessories,83.98,2016,11
CA-2016-122756,2016-12-03,Standard Class,Corporate,East,Technology,Machines,482.34,2016,12
CA-2016-122756,2016-12-03,Standard Class,Corporate,East,Furniture,Furnishings,2.96,2016,12
CA-2015-115973,2015-11-24,First Class,Consumer,East,Office Supplies,Art,2.62,2015,11
CA-2018-101798,2018-12-11,Standard Class,Consumer,East,Office Supplies,Binders,23.36,2018,12
CA-2018-101798,2018-12-11,Standard Class,Consumer,East,Technology,Accessories,39.98,2018,12
US-2015-135972,2015-09-21,Second Class,Consumer,West,Technology,Phones,246.38,2015,9
US-2015-135972,2015-09-21,Second Class,Consumer,West,Technology,Copiers,1799.97,2015,9
US-2015-134971,2015-06-07,Second Class,Corporate,Central,Office Supplies,Binders,12.46,2015,6
CA-2018-102946,2018-06-30,Standard Class,Home Office,West,Office Supplies,Binders,75.79,2018,6
CA-2018-165603,2018-10-17,Second Class,Corporate,East,Office Supplies,Storage,49.96,2018,10
CA-2018-165603,2018-10-17,Second Class,Corporate,East,Office Supplies,Paper,12.96,2018,10
CA-2016-122259,2016-10-31,Standard Class,Home Office,Central,Office Supplies,Supplies,70.12,2016,10
CA-2017-108987,2017-09-08,Second Class,Consumer,Central,Office Supplies,Storage,35.95,2017,9
CA-2017-108987,2017-09-08,Second Class,Consumer,Central,Furniture,Bookcases,2396.27,2017,9
CA-2017-108987,2017-09-08,Second Class,Consumer,Central,Office Supplies,Storage,131.14,2017,9
CA-2017-108987,2017-09-08,Second Class,Consumer,Central,Technology,Accessories,57.58,2017,9
CA-2015-113166,2015-12-24,First Class,Consumer,South,Office Supplies,Paper,9.57,2015,12
CA-2015-155208,2015-04-16,Standard Class,Corporate,South,Office Supplies,Art,39.07,2015,4
CA-2018-117933,2018-12-24,Standard Class,Consumer,East,Office Supplies,Appliances,35.91,2018,12
CA-2018-117457,2018-12-08,Standard Class,Consumer,West,Technology,Accessories,179.95,2018,12
CA-2018-117457,2018-12-08,Standard Class,Consumer,West,Technology,Copiers,1199.98,2018,12
CA-2018-117457,2018-12-08,Standard Class,Consumer,West,Office Supplies,Paper,27.15,2018,12
CA-2018-117457,2018-12-08,Standard Class,Consumer,West,Furniture,Tables,1004.02,2018,12
CA-2018-117457,2018-12-08,Standard Class,Consumer,West,Office Supplies,Paper,9.68,2018,12
CA-2018-117457,2018-12-08,Standard Class,Consumer,West,Office Supplies,Labels,28.35,2018,12
CA-2018-117457,2018-12-08,Standard Class,Consumer,West,Office Supplies,Paper,55.98,2018,12
CA-2018-117457,2018-12-08,Standard Class,Consumer,West,Furniture,Bookcases,1336.83,2018,12
CA-2018-117457,2018-12-08,Standard Class,Consumer,West,Furniture,Chairs,113.57,2018,12
CA-2018-142636,2018-11-03,Standard Class,Corporate,West,Office Supplies,Paper,139.86,2018,11
CA-2018-142636,2018-11-03,Standard Class,Corporate,West,Furniture,Chairs,307.14,2018,11
CA-2018-122105,2018-06-24,Standard Class,Consumer,West,Office Supplies,Art,95.92,2018,6
CA-2017-148796,2017-04-14,Standard Class,Consumer,West,Furniture,Chairs,383.8,2017,4
CA-2018-154816,2018-11-06,Standard Class,Corporate,South,Office Supplies,Paper,5.78,2018,11
CA-2018-110478,2018-03-04,Standard Class,Corporate,West,Office Supplies,Art,9.32,2018,3
CA-2018-110478,2018-03-04,Standard Class,Corporate,West,Office Supplies,Envelopes,15.25,2018,3
CA-2015-142048,2015-06-22,First Class,Consumer,West,Technology,Accessories,196.75,2015,6
CA-2018-125388,2018-10-19,Standard Class,Corporate,East,Furniture,Furnishings,56.56,2018,10
CA-2018-125388,2018-10-19,Standard Class,Corporate,East,Office Supplies,Storage,32.7,2018,10
CA-2018-155705,2018-08-21,Second Class,Consumer,South,Furniture,Chairs,866.4,2018,8
CA-2018-149160,2018-11-23,Second Class,Corporate,Central,Furniture,Furnishings,28.4,2018,11
CA-2018-149160,2018-11-23,Second Class,Corporate,Central,Office Supplies,Binders,287.92,2018,11
CA-2015-101476,2015-09-12,First Class,Home Office,East,Technology,Machines,69.99,2015,9
CA-2018-152275,2018-10-01,Standard Class,Corporate,Central,Office Supplies,Art,6.67,2018,10
US-2017-123750,2017-04-15,Standard Class,Home Office,South,Office Supplies,Binders,189.59,2017,4
US-2017-123750,2017-04-15,Standard Class,Home Office,South,Technology,Accessories,408.74,2017,4
US-2017-123750,2017-04-15,Standard Class,Home Office,South,Technology,Accessories,291.96,2017,4
US-2017-123750,2017-04-15,Standard Class,Home Office,South,Office Supplies,Storage,4.77,2017,4
CA-2017-127369,2017-06-06,First Class,Consumer,East,Office Supplies,Storage,714.3,2017,6
US-2015-150574,2015-12-19,Standard Class,Consumer,South,Office Supplies,Binders,4.81,2015,12
US-2015-150574,2015-12-19,Standard Class,Consumer,South,Technology,Accessories,247.8,2015,12
CA-2017-147375,2017-06-12,Second Class,Home Office,Central,Technology,Machines,1007.98,2017,6
CA-2017-147375,2017-06-12,Second Class,Home Office,Central,Office Supplies,Paper,313.49,2017,6
CA-2018-130043,2018-09-15,Standard Class,Corporate,Central,Office Supplies,Paper,31.87,2018,9
CA-2018-157252,2018-01-20,Second Class,Corporate,East,Furniture,Chairs,207.85,2018,1
CA-2017-115756,2017-09-05,Second Class,Consumer,Central,Furniture,Furnishings,12.22,2017,9
CA-2017-115756,2017-09-05,Second Class,Consumer,Central,Office Supplies,Storage,194.94,2017,9
CA-2017-115756,2017-09-05,Second Class,Consumer,Central,Office Supplies,Storage,70.95,2017,9
CA-2017-115756,2017-09-05,Second Class,Consumer,Central,Office Supplies,Paper,91.36,2017,9
CA-2017-115756,2017-09-05,Second Class,Consumer,Central,Furniture,Chairs,242.94,2017,9
CA-2017-115756,2017-09-05,Second Class,Consumer,Central,Office Supplies,Labels,22.05,2017,9
CA-2018-154214,2018-03-20,Second Class,Consumer,Central,Furniture,Furnishings,2.91,2018,3
CA-2017-166674,2017-04-01,Second Class,Consumer,East,Office Supplies,Art,59.52,2017,4
CA-2017-166674,2017-04-01,Second Class,Consumer,East,Office Supplies,Storage,161.94,2017,4
CA-2017-166674,2017-04-01,Second Class,Consumer,East,Office Supplies,Art,263.88,2017,4
CA-2017-166674,2017-04-01,Second Class,Consumer,East,Office Supplies,Art,30.48,2017,4
CA-2017-166674,2017-04-01,Second Class,Consumer,East,Office Supplies,Art,9.84,2017,4
CA-2017-166674,2017-04-01,Second Class,Consumer,East,Technology,Phones,35.12,2017,4
CA-2018-147277,2018-10-20,Standard Class,Corporate,East,Furniture,Tables,284.36,2018,10
CA-2018-147277,2018-10-20,Standard Class,Corporate,East,Office Supplies,Storage,665.41,2018,10
CA-2017-100153,2017-12-13,Standard Class,Corporate,Central,Technology,Accessories,63.88,2017,12
US-2015-110674,2015-02-12,Standard Class,Consumer,West,Furniture,Chairs,129.57,2015,2
US-2017-157945,2017-09-26,Standard Class,Consumer,Central,Furniture,Chairs,747.56,2017,9
US-2017-157945,2017-09-26,Standard Class,Consumer,Central,Office Supplies,Envelopes,8.93,2017,9
CA-2016-109638,2016-12-15,Standard Class,Consumer,West,Office Supplies,Appliances,103.92,2016,12
CA-2016-109638,2016-12-15,Standard Class,Consumer,West,Technology,Accessories,899.91,2016,12
CA-2016-109638,2016-12-15,Standard Class,Consumer,West,Office Supplies,Binders,51.31,2016,12
CA-2017-109869,2017-04-22,Standard Class,Home Office,West,Furniture,Furnishings,23.56,2017,4
CA-2017-109869,2017-04-22,Standard Class,Home Office,West,Furniture,Tables,1272.63,2017,4
CA-2017-109869,2017-04-22,Standard Class,Home Office,West,Office Supplies,Binders,28.48,2017,4
CA-2017-109869,2017-04-22,Standard Class,Home Office,West,Office Supplies,Supplies,185.38,2017,4
CA-2017-109869,2017-04-22,Standard Class,Home Office,West,Office Supplies,Appliances,78.27,2017,4
US-2016-101399,2016-01-17,Standard Class,Home Office,Central,Furniture,Furnishings,254.74,2016,1
CA-2018-154907,2018-03-31,Standard Class,Corporate,Central,Furniture,Bookcases,205.33,2018,3
US-2017-100419,2017-12-16,Second Class,Consumer,Central,Office Supplies,Binders,4.79,2017,12
CA-2016-154144,2016-12-20,Standard Class,Corporate,East,Office Supplies,Paper,55.48,2016,12
CA-2015-144666,2015-11-09,Second Class,Consumer,West,Office Supplies,Storage,340.92,2015,11
CA-2015-144666,2015-11-09,Second Class,Consumer,West,Furniture,Bookcases,222.67,2015,11
CA-2015-144666,2015-11-09,Second Class,Consumer,West,Technology,Phones,703.97,2015,11
CA-2015-144666,2015-11-09,Second Class,Consumer,West,Office Supplies,Storage,92.52,2015,11
CA-2015-144666,2015-11-09,Second Class,Consumer,West,Office Supplies,Paper,62.65,2015,11
CA-2015-144666,2015-11-09,Second Class,Consumer,West,Office Supplies,Paper,94.85,2015,11
CA-2017-103891,2017-07-12,Standard Class,Corporate,West,Technology,Phones,95.76,2017,7
CA-2017-152632,2017-10-27,Standard Class,Consumer,East,Furniture,Furnishings,40.2,2017,10
CA-2017-100790,2017-06-26,Standard Class,Corporate,East,Office Supplies,Art,14.7,2017,6
CA-2017-100790,2017-06-26,Standard Class,Corporate,East,Office Supplies,Storage,704.25,2017,6
CA-2015-134677,2015-10-06,Standard Class,Consumer,West,Technology,Accessories,9.09,2015,10
CA-2015-127691,2015-07-22,Standard Class,Consumer,East,Office Supplies,Art,5.96,2015,7
CA-2015-127691,2015-07-22,Standard Class,Consumer,East,Technology,Accessories,159.98,2015,7
CA-2018-140963,2018-06-10,First Class,Home Office,West,Office Supplies,Labels,29.6,2018,6
CA-2018-140963,2018-06-10,First Class,Home Office,West,Furniture,Bookcases,514.16,2018,6
CA-2018-140963,2018-06-10,First Class,Home Office,West,Technology,Phones,279.96,2018,6
CA-2015-154627,2015-10-29,First Class,Consumer,Central,Technology,Phones,2735.95,2015,10
CA-2015-133753,2015-06-09,Second Class,Home Office,Central,Technology,Phones,7.99,2015,6
CA-2015-133753,2015-06-09,Second Class,Home Office,Central,Technology,Accessories,63.98,2015,6
CA-2015-133753,2015-06-09,Second Class,Home Office,Central,Office Supplies,Art,70.37,2015,6
CA-2015-113362,2015-09-14,Standard Class,Consumer,East,Office Supplies,Storage,449.15,2015,9
CA-2015-113362,2015-09-14,Standard Class,Consumer,East,Office Supplies,Envelopes,11.07,2015,9
